event_id,team,team_id,score_for,score_against,win,draw,loose,local
11972920,Guillermo Brown,53801,3,1,True,False,False,Home
11972920,Estudiantes B.A.,93107,1,3,False,False,True,Away
11972924,Gimnasia Mendoza,188441,0,0,False,True,False,Home
11972924,Estudiantes R.C.,266694,0,0,False,True,False,Away
11972923,Gimnasia y Tiro,222126,1,0,True,False,False,Home
11972923,Aldosivi,36836,0,1,False,False,True,Away
11972919,Agropecuario,265787,2,0,True,False,False,Home
11972919,Talleres R.E.,201162,0,2,False,False,True,Away
12720698,Chaco For Ever,252726,1,0,True,False,False,Home
12720698,San Telmo,213361,0,1,False,False,True,Away
11972916,Patronato,43741,1,3,False,False,True,Home
11972916,Ferro Carril Oeste,36841,3,1,True,False,False,Away
11972921,San Martín,7772,4,0,True,False,False,Home
11972921,Chacarita Jrs.,3214,0,4,False,False,True,Away
11972915,Racing de Córdoba,273657,3,2,True,False,False,Home
11972915,Deportivo Maipú,213042,2,3,False,False,True,Away
11972925,Nueva Chicago,3200,1,0,True,False,False,Home
11972925,Colón,3207,0,1,False,False,True,Away
12689919,All Boys,36834,0,0,False,True,False,Home
12689919,Quilmes,4936,0,0,False,True,False,Away
11972942,Atlético Rafaela,34976,0,1,False,False,True,Home
11972942,Chaco For Ever,252726,1,0,True,False,False,Away
11972933,SM Tucumán,23950,1,0,True,False,False,Home
11972933,San Martín,7772,0,1,False,False,True,Away
11972941,Gimnasia J.,5292,1,0,True,False,False,Home
11972941,Güemes,224646,0,1,False,False,True,Away
11972949,Aldosivi,36836,0,0,False,True,False,Home
11972949,Gimnasia Mendoza,188441,0,0,False,True,False,Away
11972946,Almirante Brown,43740,0,0,False,True,False,Home
11972946,Temperley,112499,0,0,False,True,False,Away
11972934,Chacarita Jrs.,3214,1,0,True,False,False,Home
11972934,Guillermo Brown,53801,0,1,False,False,True,Away
11972943,Deportivo Madryn,222120,0,0,False,True,False,Home
11972943,Defensores,52215,0,0,False,True,False,Away
11972939,Ferro Carril Oeste,36841,2,0,True,False,False,Home
11972939,Racing de Córdoba,273657,0,2,False,False,True,Away
11972940,Deportivo Maipú,213042,1,1,False,True,False,Home
11972940,Alvarado,273715,1,1,False,True,False,Away
11972950,Mitre,255425,2,1,True,False,False,Home
11972950,Gimnasia y Tiro,222126,1,2,False,False,True,Away
11972948,Estudiantes R.C.,266694,1,0,True,False,False,Home
11972948,Nueva Chicago,3200,0,1,False,False,True,Away
11972937,Quilmes,4936,0,1,False,False,True,Home
11972937,Tristán Suárez,93513,1,0,True,False,False,Away
11972947,Colón,3207,1,0,True,False,False,Home
11972947,Dep. Morón,93109,0,1,False,False,True,Away
11972944,Def. Unidos,93515,1,1,False,True,False,Home
11972944,Almagro,4938,1,1,False,True,False,Away
11972938,San Miguel,264945,2,4,False,False,True,Home
11972938,Patronato,43741,4,2,True,False,False,Away
11972951,San Telmo,213361,4,0,True,False,False,Home
11972951,Arsenal,3221,0,4,False,False,True,Away
11972936,Talleres R.E.,201162,2,2,False,True,False,Home
11972936,All Boys,36834,2,2,False,True,False,Away
12770158,Estudiantes B.A.,93107,1,0,True,False,False,Home
12770158,Agropecuario,265787,0,1,False,False,True,Away
11972945,Atlanta,53799,1,0,True,False,False,Home
11972945,Brown de Adrogué,107201,0,1,False,False,True,Away
11972962,Nueva Chicago,3200,2,1,True,False,False,Home
11972962,Aldosivi,36836,1,2,False,False,True,Away
11972958,Agropecuario,265787,2,0,True,False,False,Home
11972958,Chacarita Jrs.,3214,0,2,False,False,True,Away
11972966,Almagro,4938,0,0,False,True,False,Home
11972966,Atlanta,53799,0,0,False,True,False,Away
11972952,Güemes,224646,4,0,True,False,False,Home
11972952,Deportivo Maipú,213042,0,4,False,False,True,Away
11972960,San Martín,7772,0,0,False,True,False,Home
11972960,Arsenal,3221,0,0,False,True,False,Away
11972964,Temperley,112499,1,0,True,False,False,Home
11972964,Colón,3207,0,1,False,False,True,Away
11972968,Chaco For Ever,252726,0,1,False,False,True,Home
11972968,Deportivo Madryn,222120,1,0,True,False,False,Away
11972956,Tristán Suárez,93513,2,2,False,True,False,Home
11972956,Talleres R.E.,201162,2,2,False,True,False,Away
11972969,San Telmo,213361,3,2,True,False,False,Home
11972969,Atlético Rafaela,34976,2,3,False,False,True,Away
11972965,Brown de Adrogué,107201,2,2,False,True,False,Home
11972965,Almirante Brown,43740,2,2,False,True,False,Away
11972967,Defensores,52215,2,0,True,False,False,Home
11972967,Def. Unidos,93515,0,2,False,False,True,Away
11972959,Guillermo Brown,53801,0,1,False,False,True,Home
11972959,SM Tucumán,23950,1,0,True,False,False,Away
11972953,Alvarado,273715,0,2,False,False,True,Home
11972953,Ferro Carril Oeste,36841,2,0,True,False,False,Away
11972970,Gimnasia J.,5292,2,0,True,False,False,Home
11972970,Gimnasia y Tiro,222126,0,2,False,False,True,Away
11972961,Gimnasia Mendoza,188441,1,1,False,True,False,Home
11972961,Mitre,255425,1,1,False,True,False,Away
11972954,Racing de Córdoba,273657,1,0,True,False,False,Home
11972954,San Miguel,264945,0,1,False,False,True,Away
11972957,All Boys,36834,0,0,False,True,False,Home
11972957,Estudiantes B.A.,93107,0,0,False,True,False,Away
11972963,Dep. Morón,93109,2,1,True,False,False,Home
11972963,Estudiantes R.C.,266694,1,2,False,False,True,Away
11972955,Patronato,43741,1,1,False,True,False,Home
11972955,Quilmes,4936,1,1,False,True,False,Away
11972988,Gimnasia y Tiro,222126,1,0,True,False,False,Home
11972988,Gimnasia Mendoza,188441,0,1,False,False,True,Away
11972983,Almirante Brown,43740,1,2,False,False,True,Home
11972983,Almagro,4938,2,1,True,False,False,Away
11972985,Estudiantes R.C.,266694,0,0,False,True,False,Home
11972985,Temperley,112499,0,0,False,True,False,Away
11972977,San Miguel,264945,2,0,True,False,False,Home
11972977,Alvarado,273715,0,2,False,False,True,Away
11972975,Talleres R.E.,201162,1,0,True,False,False,Home
11972975,Patronato,43741,0,1,False,False,True,Away
11972986,Aldosivi,36836,3,0,True,False,False,Home
11972986,Dep. Morón,93109,0,3,False,False,True,Away
11972974,Estudiantes B.A.,93107,2,2,False,True,False,Home
11972974,Tristán Suárez,93513,2,2,False,True,False,Away
11972989,Atlético Rafaela,34976,0,0,False,True,False,Home
11972989,San Martín,7772,0,0,False,True,False,Away
11972971,Arsenal,3221,2,0,True,False,False,Home
11972971,Guillermo Brown,53801,0,2,False,False,True,Away
11972982,Atlanta,53799,0,0,False,True,False,Home
11972982,Defensores,52215,0,0,False,True,False,Away
11972978,Ferro Carril Oeste,36841,1,1,False,True,False,Home
11972978,Güemes,224646,1,1,False,True,False,Away
11972981,Def. Unidos,93515,0,0,False,True,False,Home
11972981,Chaco For Ever,252726,0,0,False,True,False,Away
11972973,Chacarita Jrs.,3214,0,1,False,False,True,Home
11972973,All Boys,36834,1,0,True,False,False,Away
11972980,Deportivo Madryn,222120,1,0,True,False,False,Home
11972980,San Telmo,213361,0,1,False,False,True,Away
11972979,Deportivo Maipú,213042,2,0,True,False,False,Home
11972979,Gimnasia J.,5292,0,2,False,False,True,Away
11972987,Mitre,255425,0,0,False,True,False,Home
11972987,Nueva Chicago,3200,0,0,False,True,False,Away
11972984,Colón,3207,0,2,False,False,True,Home
11972984,Brown de Adrogué,107201,2,0,True,False,False,Away
11972976,Quilmes,4936,1,0,True,False,False,Home
11972976,Racing de Córdoba,273657,0,1,False,False,True,Away
11972972,SM Tucumán,23950,1,0,True,False,False,Home
11972972,Agropecuario,265787,0,1,False,False,True,Away
11973007,Atlético Rafaela,34976,0,0,False,True,False,Home
11973007,Deportivo Madryn,222120,0,0,False,True,False,Away
11973003,Almagro,4938,0,2,False,False,True,Home
11973003,Colón,3207,2,0,True,False,False,Away
11972991,Güemes,224646,2,0,True,False,False,Home
11972991,San Miguel,264945,0,2,False,False,True,Away
11972995,Tristán Suárez,93513,0,0,False,True,False,Home
11972995,Chacarita Jrs.,3214,0,0,False,True,False,Away
11973000,Dep. Morón,93109,1,2,False,False,True,Home
11973000,Mitre,255425,2,1,True,False,False,Away
11972992,Alvarado,273715,0,0,False,True,False,Home
11972992,Quilmes,4936,0,0,False,True,False,Away
11973002,Brown de Adrogué,107201,0,0,False,True,False,Home
11973002,Estudiantes R.C.,266694,0,0,False,True,False,Away
11972999,Nueva Chicago,3200,2,0,True,False,False,Home
11972999,Gimnasia y Tiro,222126,0,2,False,False,True,Away
11972998,Guillermo Brown,53801,0,2,False,False,True,Home
11972998,San Martín,7772,2,0,True,False,False,Away
11972990,Gimnasia J.,5292,1,0,True,False,False,Home
11972990,Ferro Carril Oeste,36841,0,1,False,False,True,Away
11972994,Patronato,43741,4,0,True,False,False,Home
11972994,Estudiantes B.A.,93107,0,4,False,False,True,Away
11973008,Deportivo Maipú,213042,0,0,False,True,False,Home
11973008,Gimnasia Mendoza,188441,0,0,False,True,False,Away
11972997,Agropecuario,265787,1,0,True,False,False,Home
11972997,Arsenal,3221,0,1,False,False,True,Away
11972996,All Boys,36834,0,1,False,False,True,Home
11972996,SM Tucumán,23950,1,0,True,False,False,Away
11973004,Defensores,52215,3,0,True,False,False,Home
11973004,Almirante Brown,43740,0,3,False,False,True,Away
11973006,San Telmo,213361,2,0,True,False,False,Home
11973006,Def. Unidos,93515,0,2,False,False,True,Away
11973001,Temperley,112499,0,0,False,True,False,Home
11973001,Aldosivi,36836,0,0,False,True,False,Away
11973005,Chaco For Ever,252726,2,1,True,False,False,Home
11973005,Atlanta,53799,1,2,False,False,True,Away
11972993,Racing de Córdoba,273657,1,1,False,True,False,Home
11972993,Talleres R.E.,201162,1,1,False,True,False,Away
11973016,San Miguel,264945,1,1,False,True,False,Home
11973016,Gimnasia J.,5292,1,1,False,True,False,Away
11973013,Estudiantes B.A.,93107,1,0,True,False,False,Home
11973013,Racing de Córdoba,273657,0,1,False,False,True,Away
11973012,Chacarita Jrs.,3214,1,0,True,False,False,Home
11973012,Patronato,43741,0,1,False,False,True,Away
11973014,Talleres R.E.,201162,0,2,False,False,True,Home
11973014,Alvarado,273715,2,0,True,False,False,Away
11973021,Colón,3207,2,0,True,False,False,Home
11973021,Defensores,52215,0,2,False,False,True,Away
11973015,Quilmes,4936,1,0,True,False,False,Home
11973015,Güemes,224646,0,1,False,False,True,Away
11973027,Deportivo Madryn,222120,1,0,True,False,False,Home
11973027,Guillermo Brown,53801,0,1,False,False,True,Away
11973010,Arsenal,3221,0,1,False,False,True,Home
11973010,All Boys,36834,1,0,True,False,False,Away
11973018,Def. Unidos,93515,0,0,False,True,False,Home
11973018,Atlético Rafaela,34976,0,0,False,True,False,Away
11973023,Aldosivi,36836,2,0,True,False,False,Home
11973023,Brown de Adrogué,107201,0,2,False,False,True,Away
11973020,Almirante Brown,43740,3,0,True,False,False,Home
11973020,Chaco For Ever,252726,0,3,False,False,True,Away
11973025,Gimnasia y Tiro,222126,1,1,False,True,False,Home
11973025,Dep. Morón,93109,1,1,False,True,False,Away
11973026,Gimnasia Mendoza,188441,2,1,True,False,False,Home
11973026,Nueva Chicago,3200,1,2,False,False,True,Away
11973009,San Martín,7772,0,0,False,True,False,Home
11973009,Agropecuario,265787,0,0,False,True,False,Away
11973024,Mitre,255425,0,0,False,True,False,Home
11973024,Temperley,112499,0,0,False,True,False,Away
11973022,Estudiantes R.C.,266694,1,0,True,False,False,Home
11973022,Almagro,4938,0,1,False,False,True,Away
11973011,SM Tucumán,23950,1,0,True,False,False,Home
11973011,Tristán Suárez,93513,0,1,False,False,True,Away
12867816,Ferro Carril Oeste,36841,2,2,False,True,False,Home
12867816,Deportivo Maipú,213042,2,2,False,True,False,Away
12867817,Atlanta,53799,2,0,True,False,False,Home
12867817,San Telmo,213361,0,2,False,False,True,Away
11973041,Defensores,52215,0,0,False,True,False,Home
11973041,Estudiantes R.C.,266694,0,0,False,True,False,Away
11973032,Racing de Córdoba,273657,1,1,False,True,False,Home
11973032,Chacarita Jrs.,3214,1,1,False,True,False,Away
11973030,Güemes,224646,2,1,True,False,False,Home
11973030,Talleres R.E.,201162,1,2,False,False,True,Away
11973043,San Telmo,213361,0,1,False,False,True,Home
11973043,Almirante Brown,43740,1,0,True,False,False,Away
11973040,Almagro,4938,1,2,False,False,True,Home
11973040,Aldosivi,36836,2,1,True,False,False,Away
11973038,Temperley,112499,1,1,False,True,False,Home
11973038,Gimnasia y Tiro,222126,1,1,False,True,False,Away
11973036,Agropecuario,265787,2,1,True,False,False,Home
11973036,Guillermo Brown,53801,1,2,False,False,True,Away
11973042,Chaco For Ever,252726,0,0,False,True,False,Home
11973042,Colón,3207,0,0,False,True,False,Away
11973035,All Boys,36834,4,0,True,False,False,Home
11973035,San Martín,7772,0,4,False,False,True,Away
11973031,Alvarado,273715,0,1,False,False,True,Home
11973031,Estudiantes B.A.,93107,1,0,True,False,False,Away
11973039,Brown de Adrogué,107201,2,2,False,True,False,Home
11973039,Mitre,255425,2,2,False,True,False,Away
11973045,Deportivo Madryn,222120,3,0,True,False,False,Home
11973045,Def. Unidos,93515,0,3,False,False,True,Away
11973034,Tristán Suárez,93513,2,0,True,False,False,Home
11973034,Arsenal,3221,0,2,False,False,True,Away
11973029,Gimnasia J.,5292,0,2,False,False,True,Home
11973029,Quilmes,4936,2,0,True,False,False,Away
11973028,Deportivo Maipú,213042,1,1,False,True,False,Home
11973028,San Miguel,264945,1,1,False,True,False,Away
11973033,Patronato,43741,0,1,False,False,True,Home
11973033,SM Tucumán,23950,1,0,True,False,False,Away
11973044,Atlético Rafaela,34976,2,0,True,False,False,Home
11973044,Atlanta,53799,0,2,False,False,True,Away
11973046,Ferro Carril Oeste,36841,1,2,False,False,True,Home
11973046,Nueva Chicago,3200,2,1,True,False,False,Away
11973037,Dep. Morón,93109,0,1,False,False,True,Home
11973037,Gimnasia Mendoza,188441,1,0,True,False,False,Away
11973055,San Miguel,264945,0,0,False,True,False,Home
11973055,Ferro Carril Oeste,36841,0,0,False,True,False,Away
11973060,Aldosivi,36836,0,1,False,False,True,Home
11973060,Defensores,52215,1,0,True,False,False,Away
11973049,Arsenal,3221,2,0,True,False,False,Home
11973049,Patronato,43741,0,2,False,False,True,Away
11973052,Estudiantes B.A.,93107,2,0,True,False,False,Home
11973052,Güemes,224646,0,2,False,False,True,Away
11973058,Colón,3207,0,1,False,False,True,Home
11973058,San Telmo,213361,1,0,True,False,False,Away
11973048,San Martín,7772,3,2,True,False,False,Home
11973048,Tristán Suárez,93513,2,3,False,False,True,Away
11973053,Talleres R.E.,201162,0,1,False,False,True,Home
11973053,Gimnasia J.,5292,1,0,True,False,False,Away
11973047,Guillermo Brown,53801,0,0,False,True,False,Home
11973047,All Boys,36834,0,0,False,True,False,Away
11973064,Nueva Chicago,3200,1,1,False,True,False,Home
11973064,Dep. Morón,93109,1,1,False,True,False,Away
11973054,Quilmes,4936,3,0,True,False,False,Home
11973054,Deportivo Maipú,213042,0,3,False,False,True,Away
11973051,Chacarita Jrs.,3214,2,1,True,False,False,Home
11973051,Alvarado,273715,1,2,False,False,True,Away
11973065,Def. Unidos,93515,3,3,False,True,False,Home
11973065,Agropecuario,265787,3,3,False,True,False,Away
11973062,Gimnasia y Tiro,222126,0,1,False,False,True,Home
11973062,Brown de Adrogué,107201,1,0,True,False,False,Away
11973061,Mitre,255425,2,1,True,False,False,Home
11973061,Almagro,4938,1,2,False,False,True,Away
11973059,Estudiantes R.C.,266694,0,0,False,True,False,Home
11973059,Chaco For Ever,252726,0,0,False,True,False,Away
11973063,Gimnasia Mendoza,188441,1,2,False,False,True,Home
11973063,Temperley,112499,2,1,True,False,False,Away
11973050,SM Tucumán,23950,2,2,False,True,False,Home
11973050,Racing de Córdoba,273657,2,2,False,True,False,Away
11973057,Almirante Brown,43740,1,2,False,False,True,Home
11973057,Atlético Rafaela,34976,2,1,True,False,False,Away
12928823,Atlanta,53799,1,1,False,True,False,Home
12928823,Deportivo Madryn,222120,1,1,False,True,False,Away
11973069,Güemes,224646,2,1,True,False,False,Home
11973069,Chacarita Jrs.,3214,1,2,False,False,True,Away
11973066,Ferro Carril Oeste,36841,0,2,False,False,True,Home
11973066,Quilmes,4936,2,0,True,False,False,Away
11973077,Almagro,4938,0,3,False,False,True,Home
11973077,Gimnasia y Tiro,222126,3,0,True,False,False,Away
11973078,Defensores,52215,0,0,False,True,False,Home
11973078,Mitre,255425,0,0,False,True,False,Away
11973083,Def. Unidos,93515,0,1,False,False,True,Home
11973083,Atlanta,53799,1,0,True,False,False,Away
11973084,San Miguel,264945,0,1,False,False,True,Home
11973084,Dep. Morón,93109,1,0,True,False,False,Away
11973070,Alvarado,273715,0,2,False,False,True,Home
11973070,SM Tucumán,23950,2,0,True,False,False,Away
11973071,Racing de Córdoba,273657,3,1,True,False,False,Home
11973071,Arsenal,3221,1,3,False,False,True,Away
11973079,Chaco For Ever,252726,1,1,False,True,False,Home
11973079,Aldosivi,36836,1,1,False,True,False,Away
11973082,Deportivo Madryn,222120,5,1,True,False,False,Home
11973082,Almirante Brown,43740,1,5,False,False,True,Away
11973080,San Telmo,213361,2,0,True,False,False,Home
11973080,Estudiantes R.C.,266694,0,2,False,False,True,Away
11973068,Gimnasia J.,5292,2,1,True,False,False,Home
11973068,Estudiantes B.A.,93107,1,2,False,False,True,Away
11973067,Deportivo Maipú,213042,0,0,False,True,False,Home
11973067,Talleres R.E.,201162,0,0,False,True,False,Away
11973081,Atlético Rafaela,34976,0,0,False,True,False,Home
11973081,Colón,3207,0,0,False,True,False,Away
11973072,Patronato,43741,0,3,False,False,True,Home
11973072,San Martín,7772,3,0,True,False,False,Away
11973075,Temperley,112499,0,0,False,True,False,Home
11973075,Nueva Chicago,3200,0,0,False,True,False,Away
11973073,Tristán Suárez,93513,3,2,True,False,False,Home
11973073,Guillermo Brown,53801,2,3,False,False,True,Away
12967299,All Boys,36834,3,0,True,False,False,Home
12967299,Agropecuario,265787,0,3,False,False,True,Away
12966692,Brown de Adrogué,107201,0,0,False,True,False,Home
12966692,Gimnasia Mendoza,188441,0,0,False,True,False,Away
11973095,Colón,3207,1,1,False,True,False,Home
11973095,Deportivo Madryn,222120,1,1,False,True,False,Away
11973096,Estudiantes R.C.,266694,0,0,False,True,False,Home
11973096,Atlético Rafaela,34976,0,0,False,True,False,Away
11973100,Gimnasia Mendoza,188441,3,1,True,False,False,Home
11973100,Almagro,4938,1,3,False,False,True,Away
11973099,Gimnasia y Tiro,222126,1,0,True,False,False,Home
11973099,Defensores,52215,0,1,False,False,True,Away
11973098,Mitre,255425,1,0,True,False,False,Home
11973098,Chaco For Ever,252726,0,1,False,False,True,Away
11973101,Nueva Chicago,3200,1,1,False,True,False,Home
11973101,Brown de Adrogué,107201,1,1,False,True,False,Away
11973097,Aldosivi,36836,2,0,True,False,False,Home
11973097,San Telmo,213361,0,2,False,False,True,Away
11973089,SM Tucumán,23950,2,2,False,True,False,Home
11973089,Güemes,224646,2,2,False,True,False,Away
11973094,Almirante Brown,43740,1,1,False,True,False,Home
11973094,Def. Unidos,93515,1,1,False,True,False,Away
11973085,Agropecuario,265787,0,2,False,False,True,Home
11973085,Tristán Suárez,93513,2,0,True,False,False,Away
11973088,Arsenal,3221,1,0,True,False,False,Home
11973088,Alvarado,273715,0,1,False,False,True,Away
11973103,Atlanta,53799,0,1,False,False,True,Home
11973103,All Boys,36834,1,0,True,False,False,Away
11973090,Chacarita Jrs.,3214,0,0,False,True,False,Home
11973090,Gimnasia J.,5292,0,0,False,True,False,Away
11973091,Estudiantes B.A.,93107,2,1,True,False,False,Home
11973091,Deportivo Maipú,213042,1,2,False,False,True,Away
11973086,Guillermo Brown,53801,1,3,False,False,True,Home
11973086,Patronato,43741,3,1,True,False,False,Away
11973093,Quilmes,4936,1,1,False,True,False,Home
11973093,San Miguel,264945,1,1,False,True,False,Away
11973087,San Martín,7772,1,2,False,False,True,Home
11973087,Racing de Córdoba,273657,2,1,True,False,False,Away
11973092,Talleres R.E.,201162,0,0,False,True,False,Home
11973092,Ferro Carril Oeste,36841,0,0,False,True,False,Away
13018858,Dep. Morón,93109,0,0,False,True,False,Home
13018858,Temperley,112499,0,0,False,True,False,Away
